orderID,productID,unitPrice,quantity,discount,customerID,orderDate,requiredDate,shippedDate,productName,categoryName
10341,33,2,8,0,SIMOB,29/10/2013,26/11/2013,05/11/2013,Geitost,Dairy Products
10341,59,44,9,0.15,SIMOB,29/10/2013,26/11/2013,05/11/2013,Raclette Courdavault,Dairy Products
10342,2,15.2,24,0.2,FRANK,30/10/2013,13/11/2013,04/11/2013,Chang,Beverages
10342,31,10,56,0.2,FRANK,30/10/2013,13/11/2013,04/11/2013,Gorgonzola Telino,Dairy Products
10342,36,15.2,40,0.2,FRANK,30/10/2013,13/11/2013,04/11/2013,Inlagd Sill,Seafood
10342,55,19.2,40,0.2,FRANK,30/10/2013,13/11/2013,04/11/2013,Pâté chinois,Meat & Poultry
10343,64,26.6,50,0,LEHMS,31/10/2013,28/11/2013,06/11/2013,Wimmers gute Semmelknödel,Grains & Cereals
10343,68,10,4,0.05,LEHMS,31/10/2013,28/11/2013,06/11/2013,Scottish Longbreads,Confections
10343,76,14.4,15,0,LEHMS,31/10/2013,28/11/2013,06/11/2013,Lakkaliköri,Beverages
10344,4,17.6,35,0,WHITC,01/11/2013,29/11/2013,05/11/2013,Chef Anton's Cajun Seasoning,Condiments
10344,8,32,70,0.25,WHITC,01/11/2013,29/11/2013,05/11/2013,Northwoods Cranberry Sauce,Condiments
10345,8,32,70,0,QUICK,04/11/2013,02/12/2013,11/11/2013,Northwoods Cranberry Sauce,Condiments
10345,19,7.3,80,0,QUICK,04/11/2013,02/12/2013,11/11/2013,Teatime Chocolate Biscuits,Confections
10345,42,11.2,9,0,QUICK,04/11/2013,02/12/2013,11/11/2013,Singaporean Hokkien Fried Mee,Grains & Cereals
10346,17,31.2,36,0.1,RATTC,05/11/2013,17/12/2013,08/11/2013,Alice Mutton,Meat & Poultry
10346,56,30.4,20,0,RATTC,05/11/2013,17/12/2013,08/11/2013,Gnocchi di nonna Alice,Grains & Cereals
10347,25,11.2,10,0,FAMIA,06/11/2013,04/12/2013,08/11/2013,NuNuCa Nuß-Nougat-Creme,Confections
10347,39,14.4,50,0.15,FAMIA,06/11/2013,04/12/2013,08/11/2013,Chartreuse verte,Beverages
10347,40,14.7,4,0,FAMIA,06/11/2013,04/12/2013,08/11/2013,Boston Crab Meat,Seafood
10347,75,6.2,6,0.15,FAMIA,06/11/2013,04/12/2013,08/11/2013,Rhönbräu Klosterbier,Beverages
10348,1,14.4,15,0.15,WANDK,07/11/2013,05/12/2013,15/11/2013,Chai,Beverages
10348,23,7.2,25,0,WANDK,07/11/2013,05/12/2013,15/11/2013,Tunnbröd,Grains & Cereals
10349,54,5.9,24,0,SPLIR,08/11/2013,06/12/2013,15/11/2013,Tourtière,Meat & Poultry
10350,50,13,15,0.1,LAMAI,11/11/2013,09/12/2013,03/12/2013,Valkoinen suklaa,Confections
10350,69,28.8,18,0.1,LAMAI,11/11/2013,09/12/2013,03/12/2013,Gudbrandsdalsost,Dairy Products
10351,38,210.8,20,0.05,ERNSH,11/11/2013,09/12/2013,20/11/2013,Côte de Blaye,Beverages
10351,41,7.7,13,0,ERNSH,11/11/2013,09/12/2013,20/11/2013,Jack's New England Clam Chowder,Seafood
10351,44,15.5,77,0.05,ERNSH,11/11/2013,09/12/2013,20/11/2013,Gula Malacca,Condiments
10351,65,16.8,10,0.05,ERNSH,11/11/2013,09/12/2013,20/11/2013,Louisiana Fiery Hot Pepper Sauce,Condiments
10352,24,3.6,10,0,FURIB,12/11/2013,26/11/2013,18/11/2013,Guarana Fantastica,Beverages
10352,54,5.9,20,0.15,FURIB,12/11/2013,26/11/2013,18/11/2013,Tourtière,Meat & Poultry
10353,11,16.8,12,0.2,PICCO,13/11/2013,11/12/2013,25/11/2013,Queso Cabrales,Dairy Products
10353,38,210.8,50,0.2,PICCO,13/11/2013,11/12/2013,25/11/2013,Côte de Blaye,Beverages
10354,1,14.4,12,0,PERIC,14/11/2013,12/12/2013,20/11/2013,Chai,Beverages
10354,29,99,4,0,PERIC,14/11/2013,12/12/2013,20/11/2013,Thüringer Rostbratwurst,Meat & Poultry
10355,24,3.6,25,0,AROUT,15/11/2013,13/12/2013,20/11/2013,Guarana Fantastica,Beverages
10355,57,15.6,25,0,AROUT,15/11/2013,13/12/2013,20/11/2013,Ravioli Angelo,Grains & Cereals
10356,31,10,30,0,WANDK,18/11/2013,16/12/2013,27/11/2013,Gorgonzola Telino,Dairy Products
10356,55,19.2,12,0,WANDK,18/11/2013,16/12/2013,27/11/2013,Pâté chinois,Meat & Poultry
10356,69,28.8,20,0,WANDK,18/11/2013,16/12/2013,27/11/2013,Gudbrandsdalsost,Dairy Products
10357,10,24.8,30,0.2,LILAS,19/11/2013,17/12/2013,02/12/2013,Ikura,Seafood
10357,26,24.9,16,0,LILAS,19/11/2013,17/12/2013,02/12/2013,Gumbär Gummibärchen,Confections
10357,60,27.2,8,0.2,LILAS,19/11/2013,17/12/2013,02/12/2013,Camembert Pierrot,Dairy Products
10358,24,3.6,10,0.05,LAMAI,20/11/2013,18/12/2013,27/11/2013,Guarana Fantastica,Beverages
10358,34,11.2,10,0.05,LAMAI,20/11/2013,18/12/2013,27/11/2013,Sasquatch Ale,Beverages
10358,36,15.2,20,0.05,LAMAI,20/11/2013,18/12/2013,27/11/2013,Inlagd Sill,Seafood
10359,16,13.9,56,0.05,SEVES,21/11/2013,19/12/2013,26/11/2013,Pavlova,Confections
10359,31,10,70,0.05,SEVES,21/11/2013,19/12/2013,26/11/2013,Gorgonzola Telino,Dairy Products
10359,60,27.2,80,0.05,SEVES,21/11/2013,19/12/2013,26/11/2013,Camembert Pierrot,Dairy Products
10360,28,36.4,30,0,BLONP,22/11/2013,20/12/2013,02/12/2013,Rössle Sauerkraut,Produce
10360,29,99,35,0,BLONP,22/11/2013,20/12/2013,02/12/2013,Thüringer Rostbratwurst,Meat & Poultry
10360,38,210.8,10,0,BLONP,22/11/2013,20/12/2013,02/12/2013,Côte de Blaye,Beverages
10360,49,16,35,0,BLONP,22/11/2013,20/12/2013,02/12/2013,Maxilaku,Confections
10360,54,5.9,28,0,BLONP,22/11/2013,20/12/2013,02/12/2013,Tourtière,Meat & Poultry
10361,39,14.4,54,0.1,QUICK,22/11/2013,20/12/2013,03/12/2013,Chartreuse verte,Beverages
10361,60,27.2,55,0.1,QUICK,22/11/2013,20/12/2013,03/12/2013,Camembert Pierrot,Dairy Products
10362,25,11.2,50,0,BONAP,25/11/2013,23/12/2013,28/11/2013,NuNuCa Nuß-Nougat-Creme,Confections
10362,51,42.4,20,0,BONAP,25/11/2013,23/12/2013,28/11/2013,Manjimup Dried Apples,Produce
10362,54,5.9,24,0,BONAP,25/11/2013,23/12/2013,28/11/2013,Tourtière,Meat & Poultry
10363,31,10,20,0,DRACD,26/11/2013,24/12/2013,04/12/2013,Gorgonzola Telino,Dairy Products
10363,75,6.2,12,0,DRACD,26/11/2013,24/12/2013,04/12/2013,Rhönbräu Klosterbier,Beverages
10363,76,14.4,12,0,DRACD,26/11/2013,24/12/2013,04/12/2013,Lakkaliköri,Beverages
10364,69,28.8,30,0,EASTC,26/11/2013,07/01/2014,04/12/2013,Gudbrandsdalsost,Dairy Products
10364,71,17.2,5,0,EASTC,26/11/2013,07/01/2014,04/12/2013,Flotemysost,Dairy Products
10365,11,16.8,24,0,ANTON,27/11/2013,25/12/2013,02/12/2013,Queso Cabrales,Dairy Products
10366,65,16.8,5,0,GALED,28/11/2013,09/01/2014,30/12/2013,Louisiana Fiery Hot Pepper Sauce,Condiments
10366,77,10.4,5,0,GALED,28/11/2013,09/01/2014,30/12/2013,Original Frankfurter Grüne Soße,Condiments
10367,34,11.2,36,0,VAFFE,28/11/2013,26/12/2013,02/12/2013,Sasquatch Ale,Beverages
10367,54,5.9,18,0,VAFFE,28/11/2013,26/12/2013,02/12/2013,Tourtière,Meat & Poultry
10367,65,16.8,15,0,VAFFE,28/11/2013,26/12/2013,02/12/2013,Louisiana Fiery Hot Pepper Sauce,Condiments
10367,77,10.4,7,0,VAFFE,28/11/2013,26/12/2013,02/12/2013,Original Frankfurter Grüne Soße,Condiments
10368,21,8,5,0.1,ERNSH,29/11/2013,27/12/2013,02/12/2013,Sir Rodney's Scones,Confections
10368,28,36.4,13,0.1,ERNSH,29/11/2013,27/12/2013,02/12/2013,Rössle Sauerkraut,Produce
10368,57,15.6,25,0,ERNSH,29/11/2013,27/12/2013,02/12/2013,Ravioli Angelo,Grains & Cereals
10368,64,26.6,35,0.1,ERNSH,29/11/2013,27/12/2013,02/12/2013,Wimmers gute Semmelknödel,Grains & Cereals
10369,29,99,20,0,SPLIR,02/12/2013,30/12/2013,09/12/2013,Thüringer Rostbratwurst,Meat & Poultry
10369,56,30.4,18,0.25,SPLIR,02/12/2013,30/12/2013,09/12/2013,Gnocchi di nonna Alice,Grains & Cereals
10370,1,14.4,15,0.15,CHOPS,03/12/2013,31/12/2013,27/12/2013,Chai,Beverages
10370,64,26.6,30,0,CHOPS,03/12/2013,31/12/2013,27/12/2013,Wimmers gute Semmelknödel,Grains & Cereals
10370,74,8,20,0.15,CHOPS,03/12/2013,31/12/2013,27/12/2013,Longlife Tofu,Produce
10371,36,15.2,6,0.2,LAMAI,03/12/2013,31/12/2013,24/12/2013,Inlagd Sill,Seafood
10372,20,64.8,12,0.25,QUEEN,04/12/2013,01/01/2014,09/12/2013,Sir Rodney's Marmalade,Confections
10372,38,210.8,40,0.25,QUEEN,04/12/2013,01/01/2014,09/12/2013,Côte de Blaye,Beverages
10372,60,27.2,70,0.25,QUEEN,04/12/2013,01/01/2014,09/12/2013,Camembert Pierrot,Dairy Products
10372,72,27.8,42,0.25,QUEEN,04/12/2013,01/01/2014,09/12/2013,Mozzarella di Giovanni,Dairy Products
10373,58,10.6,80,0.2,HUNGO,05/12/2013,02/01/2014,11/12/2013,Escargots de Bourgogne,Seafood
10373,71,17.2,50,0.2,HUNGO,05/12/2013,02/01/2014,11/12/2013,Flotemysost,Dairy Products
10374,31,10,30,0,WOLZA,05/12/2013,02/01/2014,09/12/2013,Gorgonzola Telino,Dairy Products
10374,58,10.6,15,0,WOLZA,05/12/2013,02/01/2014,09/12/2013,Escargots de Bourgogne,Seafood
10375,14,18.6,15,0,HUNGC,06/12/2013,03/01/2014,09/12/2013,Tofu,Produce
10375,54,5.9,10,0,HUNGC,06/12/2013,03/01/2014,09/12/2013,Tourtière,Meat & Poultry
10376,31,10,42,0.05,MEREP,09/12/2013,06/01/2014,13/12/2013,Gorgonzola Telino,Dairy Products
10377,28,36.4,20,0.15,SEVES,09/12/2013,06/01/2014,13/12/2013,Rössle Sauerkraut,Produce
10377,39,14.4,20,0.15,SEVES,09/12/2013,06/01/2014,13/12/2013,Chartreuse verte,Beverages
10378,71,17.2,6,0,FOLKO,10/12/2013,07/01/2014,19/12/2013,Flotemysost,Dairy Products
10379,41,7.7,8,0.1,QUEDE,11/12/2013,08/01/2014,13/12/2013,Jack's New England Clam Chowder,Seafood
10379,63,35.1,16,0.1,QUEDE,11/12/2013,08/01/2014,13/12/2013,Vegie-spread,Condiments
10379,65,16.8,20,0.1,QUEDE,11/12/2013,08/01/2014,13/12/2013,Louisiana Fiery Hot Pepper Sauce,Condiments
10380,30,20.7,18,0.1,HUNGO,12/12/2013,09/01/2014,16/01/2014,Nord-Ost Matjeshering,Seafood
10380,53,26.2,20,0.1,HUNGO,12/12/2013,09/01/2014,16/01/2014,Perth Pasties,Meat & Poultry
10380,60,27.2,6,0.1,HUNGO,12/12/2013,09/01/2014,16/01/2014,Camembert Pierrot,Dairy Products
10380,70,12,30,0,HUNGO,12/12/2013,09/01/2014,16/01/2014,Outback Lager,Beverages
10381,74,8,14,0,LILAS,12/12/2013,09/01/2014,13/12/2013,Longlife Tofu,Produce
10382,5,17,32,0,ERNSH,13/12/2013,10/01/2014,16/12/2013,Chef Anton's Gumbo Mix,Condiments
10382,18,50,9,0,ERNSH,13/12/2013,10/01/2014,16/12/2013,Carnarvon Tigers,Seafood
10382,29,99,14,0,ERNSH,13/12/2013,10/01/2014,16/12/2013,Thüringer Rostbratwurst,Meat & Poultry
10382,33,2,60,0,ERNSH,13/12/2013,10/01/2014,16/12/2013,Geitost,Dairy Products
10382,74,8,50,0,ERNSH,13/12/2013,10/01/2014,16/12/2013,Longlife Tofu,Produce
10383,13,4.8,20,0,AROUT,16/12/2013,13/01/2014,18/12/2013,Konbu,Seafood
10383,50,13,15,0,AROUT,16/12/2013,13/01/2014,18/12/2013,Valkoinen suklaa,Confections
10383,56,30.4,20,0,AROUT,16/12/2013,13/01/2014,18/12/2013,Gnocchi di nonna Alice,Grains & Cereals
10384,20,64.8,28,0,BERGS,16/12/2013,13/01/2014,20/12/2013,Sir Rodney's Marmalade,Confections
10384,60,27.2,15,0,BERGS,16/12/2013,13/01/2014,20/12/2013,Camembert Pierrot,Dairy Products
10385,7,24,10,0.2,SPLIR,17/12/2013,14/01/2014,23/12/2013,Uncle Bob's Organic Dried Pears,Produce
10385,60,27.2,20,0.2,SPLIR,17/12/2013,14/01/2014,23/12/2013,Camembert Pierrot,Dairy Products
10385,68,10,8,0.2,SPLIR,17/12/2013,14/01/2014,23/12/2013,Scottish Longbreads,Confections
10386,24,3.6,15,0,FAMIA,18/12/2013,01/01/2014,25/12/2013,Guarana Fantastica,Beverages
10386,34,11.2,10,0,FAMIA,18/12/2013,01/01/2014,25/12/2013,Sasquatch Ale,Beverages
10387,24,3.6,15,0,SANTG,18/12/2013,15/01/2014,20/12/2013,Guarana Fantastica,Beverages
10387,28,36.4,6,0,SANTG,18/12/2013,15/01/2014,20/12/2013,Rössle Sauerkraut,Produce
10387,59,44,12,0,SANTG,18/12/2013,15/01/2014,20/12/2013,Raclette Courdavault,Dairy Products
10387,71,17.2,15,0,SANTG,18/12/2013,15/01/2014,20/12/2013,Flotemysost,Dairy Products
10388,45,7.6,15,0.2,SEVES,19/12/2013,16/01/2014,20/12/2013,Rogede sild,Seafood
10388,52,5.6,20,0.2,SEVES,19/12/2013,16/01/2014,20/12/2013,Filo Mix,Grains & Cereals
10388,53,26.2,40,0,SEVES,19/12/2013,16/01/2014,20/12/2013,Perth Pasties,Meat & Poultry
10389,10,24.8,16,0,BOTTM,20/12/2013,17/01/2014,24/12/2013,Ikura,Seafood
10389,55,19.2,15,0,BOTTM,20/12/2013,17/01/2014,24/12/2013,Pâté chinois,Meat & Poultry
10389,62,39.4,20,0,BOTTM,20/12/2013,17/01/2014,24/12/2013,Tarte au sucre,Confections
10389,70,12,30,0,BOTTM,20/12/2013,17/01/2014,24/12/2013,Outback Lager,Beverages
10390,31,10,60,0.1,ERNSH,23/12/2013,20/01/2014,26/12/2013,Gorgonzola Telino,Dairy Products
10390,35,14.4,40,0.1,ERNSH,23/12/2013,20/01/2014,26/12/2013,Steeleye Stout,Beverages
10390,46,9.6,45,0,ERNSH,23/12/2013,20/01/2014,26/12/2013,Spegesild,Seafood
10390,72,27.8,24,0.1,ERNSH,23/12/2013,20/01/2014,26/12/2013,Mozzarella di Giovanni,Dairy Products
10391,13,4.8,18,0,DRACD,23/12/2013,20/01/2014,31/12/2013,Konbu,Seafood
10392,69,28.8,50,0,PICCO,24/12/2013,21/01/2014,01/01/2014,Gudbrandsdalsost,Dairy Products
10393,2,15.2,25,0.25,SAVEA,25/12/2013,22/01/2014,03/01/2014,Chang,Beverages
10393,14,18.6,42,0.25,SAVEA,25/12/2013,22/01/2014,03/01/2014,Tofu,Produce
10393,25,11.2,7,0.25,SAVEA,25/12/2013,22/01/2014,03/01/2014,NuNuCa Nuß-Nougat-Creme,Confections
10393,26,24.9,70,0.25,SAVEA,25/12/2013,22/01/2014,03/01/2014,Gumbär Gummibärchen,Confections
10393,31,10,32,0,SAVEA,25/12/2013,22/01/2014,03/01/2014,Gorgonzola Telino,Dairy Products
10394,13,4.8,10,0,HUNGC,25/12/2013,22/01/2014,03/01/2014,Konbu,Seafood
10394,62,39.4,10,0,HUNGC,25/12/2013,22/01/2014,03/01/2014,Tarte au sucre,Confections
10395,46,9.6,28,0.1,HILAA,26/12/2013,23/01/2014,03/01/2014,Spegesild,Seafood
10395,53,26.2,70,0.1,HILAA,26/12/2013,23/01/2014,03/01/2014,Perth Pasties,Meat & Poultry
10395,69,28.8,8,0,HILAA,26/12/2013,23/01/2014,03/01/2014,Gudbrandsdalsost,Dairy Products
10396,23,7.2,40,0,FRANK,27/12/2013,10/01/2014,06/01/2014,Tunnbröd,Grains & Cereals
10396,71,17.2,60,0,FRANK,27/12/2013,10/01/2014,06/01/2014,Flotemysost,Dairy Products
10396,72,27.8,21,0,FRANK,27/12/2013,10/01/2014,06/01/2014,Mozzarella di Giovanni,Dairy Products
10397,21,8,10,0.15,PRINI,27/12/2013,24/01/2014,02/01/2014,Sir Rodney's Scones,Confections
10397,51,42.4,18,0.15,PRINI,27/12/2013,24/01/2014,02/01/2014,Manjimup Dried Apples,Produce
10398,35,14.4,30,0,SAVEA,30/12/2013,27/01/2014,09/01/2014,Steeleye Stout,Beverages
10398,55,19.2,120,0.1,SAVEA,30/12/2013,27/01/2014,09/01/2014,Pâté chinois,Meat & Poultry
10399,68,10,60,0,VAFFE,31/12/2013,14/01/2014,08/01/2014,Scottish Longbreads,Confections
10399,71,17.2,30,0,VAFFE,31/12/2013,14/01/2014,08/01/2014,Flotemysost,Dairy Products
10399,76,14.4,35,0,VAFFE,31/12/2013,14/01/2014,08/01/2014,Lakkaliköri,Beverages
10399,77,10.4,14,0,VAFFE,31/12/2013,14/01/2014,08/01/2014,Original Frankfurter Grüne Soße,Condiments
10400,29,99,21,0,EASTC,01/01/2014,29/01/2014,16/01/2014,Thüringer Rostbratwurst,Meat & Poultry
10400,35,14.4,35,0,EASTC,01/01/2014,29/01/2014,16/01/2014,Steeleye Stout,Beverages
10400,49,16,30,0,EASTC,01/01/2014,29/01/2014,16/01/2014,Maxilaku,Confections
10401,30,20.7,18,0,RATTC,01/01/2014,29/01/2014,10/01/2014,Nord-Ost Matjeshering,Seafood
10401,56,30.4,70,0,RATTC,01/01/2014,29/01/2014,10/01/2014,Gnocchi di nonna Alice,Grains & Cereals
10401,65,16.8,20,0,RATTC,01/01/2014,29/01/2014,10/01/2014,Louisiana Fiery Hot Pepper Sauce,Condiments
10401,71,17.2,60,0,RATTC,01/01/2014,29/01/2014,10/01/2014,Flotemysost,Dairy Products
10402,23,7.2,60,0,ERNSH,02/01/2014,13/02/2014,10/01/2014,Tunnbröd,Grains & Cereals
10402,63,35.1,65,0,ERNSH,02/01/2014,13/02/2014,10/01/2014,Vegie-spread,Condiments
10403,16,13.9,21,0.15,ERNSH,03/01/2014,31/01/2014,09/01/2014,Pavlova,Confections
10403,48,10.2,70,0.15,ERNSH,03/01/2014,31/01/2014,09/01/2014,Chocolade,Confections
10404,26,24.9,30,0.05,MAGAA,03/01/2014,31/01/2014,08/01/2014,Gumbär Gummibärchen,Confections
10404,42,11.2,40,0.05,MAGAA,03/01/2014,31/01/2014,08/01/2014,Singaporean Hokkien Fried Mee,Grains & Cereals
10404,49,16,30,0.05,MAGAA,03/01/2014,31/01/2014,08/01/2014,Maxilaku,Confections
10405,3,8,50,0,LINOD,06/01/2014,03/02/2014,22/01/2014,Aniseed Syrup,Condiments
10406,1,14.4,10,0,QUEEN,07/01/2014,18/02/2014,13/01/2014,Chai,Beverages
10406,21,8,30,0.1,QUEEN,07/01/2014,18/02/2014,13/01/2014,Sir Rodney's Scones,Confections
10406,28,36.4,42,0.1,QUEEN,07/01/2014,18/02/2014,13/01/2014,Rössle Sauerkraut,Produce
10406,36,15.2,5,0.1,QUEEN,07/01/2014,18/02/2014,13/01/2014,Inlagd Sill,Seafood
10406,40,14.7,2,0.1,QUEEN,07/01/2014,18/02/2014,13/01/2014,Boston Crab Meat,Seafood
10407,11,16.8,30,0,OTTIK,07/01/2014,04/02/2014,30/01/2014,Queso Cabrales,Dairy Products
10407,69,28.8,15,0,OTTIK,07/01/2014,04/02/2014,30/01/2014,Gudbrandsdalsost,Dairy Products
10407,71,17.2,15,0,OTTIK,07/01/2014,04/02/2014,30/01/2014,Flotemysost,Dairy Products
10408,37,20.8,10,0,FOLIG,08/01/2014,05/02/2014,14/01/2014,Gravad lax,Seafood
10408,54,5.9,6,0,FOLIG,08/01/2014,05/02/2014,14/01/2014,Tourtière,Meat & Poultry
10408,62,39.4,35,0,FOLIG,08/01/2014,05/02/2014,14/01/2014,Tarte au sucre,Confections
10409,14,18.6,12,0,OCEAN,09/01/2014,06/02/2014,14/01/2014,Tofu,Produce
10409,21,8,12,0,OCEAN,09/01/2014,06/02/2014,14/01/2014,Sir Rodney's Scones,Confections
10410,33,2,49,0,BOTTM,10/01/2014,07/02/2014,15/01/2014,Geitost,Dairy Products
10410,59,44,16,0,BOTTM,10/01/2014,07/02/2014,15/01/2014,Raclette Courdavault,Dairy Products
10411,41,7.7,25,0.2,BOTTM,10/01/2014,07/02/2014,21/01/2014,Jack's New England Clam Chowder,Seafood
10411,44,15.5,40,0.2,BOTTM,10/01/2014,07/02/2014,21/01/2014,Gula Malacca,Condiments
10411,59,44,9,0.2,BOTTM,10/01/2014,07/02/2014,21/01/2014,Raclette Courdavault,Dairy Products
10412,14,18.6,20,0.1,WARTH,13/01/2014,10/02/2014,15/01/2014,Tofu,Produce
10413,1,14.4,24,0,LAMAI,14/01/2014,11/02/2014,16/01/2014,Chai,Beverages
10413,62,39.4,40,0,LAMAI,14/01/2014,11/02/2014,16/01/2014,Tarte au sucre,Confections
10413,76,14.4,14,0,LAMAI,14/01/2014,11/02/2014,16/01/2014,Lakkaliköri,Beverages
10414,19,7.3,18,0.05,FAMIA,14/01/2014,11/02/2014,17/01/2014,Teatime Chocolate Biscuits,Confections
10414,33,2,50,0,FAMIA,14/01/2014,11/02/2014,17/01/2014,Geitost,Dairy Products
10415,17,31.2,2,0,HUNGC,15/01/2014,12/02/2014,24/01/2014,Alice Mutton,Meat & Poultry
10415,33,2,20,0,HUNGC,15/01/2014,12/02/2014,24/01/2014,Geitost,Dairy Products
10416,19,7.3,20,0,WARTH,16/01/2014,13/02/2014,27/01/2014,Teatime Chocolate Biscuits,Confections
10416,53,26.2,10,0,WARTH,16/01/2014,13/02/2014,27/01/2014,Perth Pasties,Meat & Poultry
10416,57,15.6,20,0,WARTH,16/01/2014,13/02/2014,27/01/2014,Ravioli Angelo,Grains & Cereals
10417,38,210.8,50,0,SIMOB,16/01/2014,13/02/2014,28/01/2014,Côte de Blaye,Beverages
10417,46,9.6,2,0.25,SIMOB,16/01/2014,13/02/2014,28/01/2014,Spegesild,Seafood
10417,68,10,36,0.25,SIMOB,16/01/2014,13/02/2014,28/01/2014,Scottish Longbreads,Confections
10417,77,10.4,35,0,SIMOB,16/01/2014,13/02/2014,28/01/2014,Original Frankfurter Grüne Soße,Condiments
10418,2,15.2,60,0,QUICK,17/01/2014,14/02/2014,24/01/2014,Chang,Beverages
10418,47,7.6,55,0,QUICK,17/01/2014,14/02/2014,24/01/2014,Zaanse koeken,Confections
10418,61,22.8,16,0,QUICK,17/01/2014,14/02/2014,24/01/2014,Sirop d'érable,Condiments
10418,74,8,15,0,QUICK,17/01/2014,14/02/2014,24/01/2014,Longlife Tofu,Produce
10419,60,27.2,60,0.05,RICSU,20/01/2014,17/02/2014,30/01/2014,Camembert Pierrot,Dairy Products
10419,69,28.8,20,0.05,RICSU,20/01/2014,17/02/2014,30/01/2014,Gudbrandsdalsost,Dairy Products
10420,9,77.6,20,0.1,WELLI,21/01/2014,18/02/2014,27/01/2014,Mishi Kobe Niku,Meat & Poultry
10420,13,4.8,2,0.1,WELLI,21/01/2014,18/02/2014,27/01/2014,Konbu,Seafood
10420,70,12,8,0.1,WELLI,21/01/2014,18/02/2014,27/01/2014,Outback Lager,Beverages
10420,73,12,20,0.1,WELLI,21/01/2014,18/02/2014,27/01/2014,Röd Kaviar,Seafood
10421,19,7.3,4,0.15,QUEDE,21/01/2014,04/03/2014,27/01/2014,Teatime Chocolate Biscuits,Confections
10421,26,24.9,30,0,QUEDE,21/01/2014,04/03/2014,27/01/2014,Gumbär Gummibärchen,Confections
10421,53,26.2,15,0.15,QUEDE,21/01/2014,04/03/2014,27/01/2014,Perth Pasties,Meat & Poultry
10421,77,10.4,10,0.15,QUEDE,21/01/2014,04/03/2014,27/01/2014,Original Frankfurter Grüne Soße,Condiments
10422,26,24.9,2,0,FRANS,22/01/2014,19/02/2014,31/01/2014,Gumbär Gummibärchen,Confections
10423,31,10,14,0,GOURL,23/01/2014,06/02/2014,24/02/2014,Gorgonzola Telino,Dairy Products
10423,59,44,20,0,GOURL,23/01/2014,06/02/2014,24/02/2014,Raclette Courdavault,Dairy Products
10424,35,14.4,60,0.2,MEREP,23/01/2014,20/02/2014,27/01/2014,Steeleye Stout,Beverages
10424,38,210.8,49,0.2,MEREP,23/01/2014,20/02/2014,27/01/2014,Côte de Blaye,Beverages
10424,68,10,30,0.2,MEREP,23/01/2014,20/02/2014,27/01/2014,Scottish Longbreads,Confections
10425,55,19.2,10,0.25,LAMAI,24/01/2014,21/02/2014,14/02/2014,Pâté chinois,Meat & Poultry
10425,76,14.4,20,0.25,LAMAI,24/01/2014,21/02/2014,14/02/2014,Lakkaliköri,Beverages
10426,56,30.4,5,0,GALED,27/01/2014,24/02/2014,06/02/2014,Gnocchi di nonna Alice,Grains & Cereals
10426,64,26.6,7,0,GALED,27/01/2014,24/02/2014,06/02/2014,Wimmers gute Semmelknödel,Grains & Cereals
10427,14,18.6,35,0,PICCO,27/01/2014,24/02/2014,03/03/2014,Tofu,Produce
10428,46,9.6,20,0,REGGC,28/01/2014,25/02/2014,04/02/2014,Spegesild,Seafood
10429,50,13,40,0,HUNGO,29/01/2014,12/03/2014,07/02/2014,Valkoinen suklaa,Confections
10429,63,35.1,35,0.25,HUNGO,29/01/2014,12/03/2014,07/02/2014,Vegie-spread,Condiments
10430,17,31.2,45,0.2,ERNSH,30/01/2014,13/02/2014,03/02/2014,Alice Mutton,Meat & Poultry
10430,21,8,50,0,ERNSH,30/01/2014,13/02/2014,03/02/2014,Sir Rodney's Scones,Confections
10430,56,30.4,30,0,ERNSH,30/01/2014,13/02/2014,03/02/2014,Gnocchi di nonna Alice,Grains & Cereals
10430,59,44,70,0.2,ERNSH,30/01/2014,13/02/2014,03/02/2014,Raclette Courdavault,Dairy Products
10431,17,31.2,50,0.25,BOTTM,30/01/2014,13/02/2014,07/02/2014,Alice Mutton,Meat & Poultry
10431,40,14.7,50,0.25,BOTTM,30/01/2014,13/02/2014,07/02/2014,Boston Crab Meat,Seafood
10431,47,7.6,30,0.25,BOTTM,30/01/2014,13/02/2014,07/02/2014,Zaanse koeken,Confections
10432,26,24.9,10,0,SPLIR,31/01/2014,14/02/2014,07/02/2014,Gumbär Gummibärchen,Confections
10432,54,5.9,40,0,SPLIR,31/01/2014,14/02/2014,07/02/2014,Tourtière,Meat & Poultry
10433,56,30.4,28,0,PRINI,03/02/2014,03/03/2014,04/03/2014,Gnocchi di nonna Alice,Grains & Cereals
10434,11,16.8,6,0,FOLKO,03/02/2014,03/03/2014,13/02/2014,Queso Cabrales,Dairy Products
10434,76,14.4,18,0.15,FOLKO,03/02/2014,03/03/2014,13/02/2014,Lakkaliköri,Beverages
10435,2,15.2,10,0,CONSH,04/02/2014,18/03/2014,07/02/2014,Chang,Beverages
10435,22,16.8,12,0,CONSH,04/02/2014,18/03/2014,07/02/2014,Gustaf's Knackebröd,Grains & Cereals
10435,72,27.8,10,0,CONSH,04/02/2014,18/03/2014,07/02/2014,Mozzarella di Giovanni,Dairy Products
10436,46,9.6,5,0,BLONP,05/02/2014,05/03/2014,11/02/2014,Spegesild,Seafood
